post_id	date	title	url	author_id	chars	fetched_file
36420	2015-07-31	Adam Smith in action	https://crookedtimber.org/2015/07/31/adam-smith-in-action/	2	1515	
36390	2015-07-27	One of our Twitter accounts is missing	https://crookedtimber.org/2015/07/27/one-of-our-twitter-accounts-is-missing/	2	858	
36382	2015-07-24	“Utilitarianism, with the potentially left-wing bits stripped out”	https://crookedtimber.org/2015/07/24/utilitarianism-with-the-potentially-left-wing-bits-stripped-out/	2	388	
36369	2015-07-22	A Brief Theory of Very Serious People	https://crookedtimber.org/2015/07/22/a-brief-theory-of-very-serious-people/	2	5617	by/2015--ct-a-brief-theory-of-very-serious-people.md
36260	2015-07-08	Why Greek debt is a problem	https://crookedtimber.org/2015/07/08/why-greek-debt-is-a-problem/	2	5359	by/2015--ct-why-greek-debt-is-a-problem.md
36082	2015-06-26	Danielle Allen seminar	https://crookedtimber.org/2015/06/26/danielle-allen-seminar/	2	1782	
36114	2015-06-19	The Declaration as Patrimony	https://crookedtimber.org/2015/06/19/the-declaration-as-patrimony-2/	2	11437	by/2015--ct-the-declaration-as-patrimony.md
36073	2015-06-13	Yeats’ birthday	https://crookedtimber.org/2015/06/13/yeats-birthday/	2	1437	
35873	2015-05-19	Not changing minds on TPP	https://crookedtimber.org/2015/05/19/not-changing-minds-on-tpp/	2	3788	by/2015--ct-not-changing-minds-on-tpp.md
35869	2015-05-19	Ken MacLeod seminar	https://crookedtimber.org/2015/05/19/ken-macleod-seminar-2/	2	490	
35826	2015-05-15	Rationalism and the True Knowledge	https://crookedtimber.org/2015/05/15/rationalism-and-the-true-knowledge/	2	16318	by/2015--ct-rationalism-and-the-true-knowledge.md
35660	2015-05-05	Ken MacLeod Seminar	https://crookedtimber.org/2015/05/05/ken-macleod-seminar/	2	251	
35561	2015-04-25	“That Notoriously Picky Publication”	https://crookedtimber.org/2015/04/25/that-notoriously-picky-publication/	2	1725	
35543	2015-04-22	Krautmas came two weeks early this year	https://crookedtimber.org/2015/04/22/krautmas-came-two-weeks-early-this-year/	2	2447	
35306	2015-04-05	Sucky Hugos	https://crookedtimber.org/2015/04/05/sucky-hugos/	2	4589	by/2015--ct-sucky-hugos.md
35256	2015-03-26	John Sladek Had Ted Cruz’s Number	https://crookedtimber.org/2015/03/26/john-sladek-had-ted-cruzs-number/	2	1556	
35224	2015-03-17	Happy St. Patrick’s Day	https://crookedtimber.org/2015/03/17/happy-st-patricks-day/	2	1143	
35194	2015-03-12	Terry Pratchett has died	https://crookedtimber.org/2015/03/12/terry-pratchett-has-died/	2	1254	
35043	2015-02-20	The Dread Pirate Roberts as Statebuilder	https://crookedtimber.org/2015/02/20/the-dread-pirate-roberts-as-statebuilder/	2	477	
34939	2015-02-06	HR Tips from Roman slave owners	https://crookedtimber.org/2015/02/06/hr-tips-from-roman-slave-owners/	2	4195	by/2015--ct-hr-tips-from-roman-slave-owners.md
34855	2015-02-02	Belle-ing the Chait	https://crookedtimber.org/2015/02/02/belle-ing-the-chait/	2	13740	by/2015--ct-belle-ing-the-chait.md
34779	2015-01-22	The Peripheral	https://crookedtimber.org/2015/01/22/the-peripheral/	2	7616	by/2015--ct-the-peripheral.md
34731	2015-01-16	Collective Intelligence 2015	https://crookedtimber.org/2015/01/16/collective-intelligence-2013/	2	1296	by/2015--ct-collective-intelligence-2015.md
34652	2015-01-06	Social democrats in the twin-peaked world	https://crookedtimber.org/2015/01/06/social-democrats-in-the-twin-peaked-world/	2	3885	by/2015--ct-social-democrats-in-the-twin-peaked-world.md
34577	2014-12-19	My God! It’s Full of Arse!	https://crookedtimber.org/2014/12/19/my-god-its-full-of-arse/	2	1495	
34557	2014-12-18	Three words that make me stop reading your article, blogpost, comment, etc	https://crookedtimber.org/2014/12/18/three-words-that-make-me-stop-reading-your-article-blogpost-comment-etc/	2	52	
34519	2014-12-09	Cheney and Manning: A Modest Proposal (Repost)	https://crookedtimber.org/2014/12/09/cheney-and-manning-a-modest-proposal-repost/	2	3658	by/2014--ct-cheney-and-manning-a-modest-proposal-repost.md
34473	2014-12-02	Economists aren’t ‘superior’ just because	https://crookedtimber.org/2014/12/02/economists-arent-superior-just-because/	2	7856	by/2014--ct-economists-arent-superior-just-because.md
34438	2014-11-27	PD James has died	https://crookedtimber.org/2014/11/27/pd-james-has-died/	2	924	
34351	2014-11-12	Confessional Brezhnevism and Brian Farrell	https://crookedtimber.org/2014/11/12/confessional-brezhnevism-and-brian-farrell/	2	2525	
34262	2014-10-27	Big Brother’s Liberal Friends	https://crookedtimber.org/2014/10/27/big-brothers-liberal-friends/	2	1676	
34230	2014-10-25	Great bad writing	https://crookedtimber.org/2014/10/25/great-bad-writing/	2	881	
34226	2014-10-24	The Tomb of the Unknown Deserter	https://crookedtimber.org/2014/10/24/the-tomb-of-the-unknown-deserter/	2	1116	
34187	2014-10-15	Gobrey, Smith, Hume	https://crookedtimber.org/2014/10/15/gobrey-smith-hume/	2	3046	
34106	2014-10-02	The Law, in its Majesty, Allows Rich and Poor Alike to Keep Their Private Jets While Waiting to Declare Bankruptcy	https://crookedtimber.org/2014/10/02/the-law-in-its-majesty-allows-rich-and-poor-alike-to-keep-their-private-jets-while-waiting-to-declare-bankruptcy/	2	4431	by/2014--ct-the-law-in-its-majesty-allows-rich-and-poor-alike-to-ke.md
33922	2014-09-22	Workplace Freedom: A Primer for Alan Dershowitz	https://crookedtimber.org/2014/09/22/workplace-freedom-a-primer-for-alan-dershowitz/	2	6411	by/2014--ct-workplace-freedom-a-primer-for-alan-dershowitz.md
33918	2014-09-21	Jim Henley needs your help	https://crookedtimber.org/2014/09/21/jim-henley-needs-your-help/	2	525	
33857	2014-09-16	Krautmas only comes once a year …	https://crookedtimber.org/2014/09/16/krautmas-only-comes-once-a-year/	2	1331	
33760	2014-09-03	Universities are highly responsive to very rich people	https://crookedtimber.org/2014/09/03/universities-are-highly-responsive-to-very-rich-people/	2	3363	
33616	2014-08-17	“Bad Cess”	https://crookedtimber.org/2014/08/17/bad-cess/	2	2084	
33522	2014-08-07	Reagan and plagiarism	https://crookedtimber.org/2014/08/07/reagan-and-plagiarism/	2	3858	by/2014--ct-reagan-and-plagiarism.md
33394	2014-07-22	Severian of Nessus, Amateur Bayesian	https://crookedtimber.org/2014/07/22/severian-of-nessus-amateur-bayesian/	2	1274	
33355	2014-07-16	Democracy is Bad for Business	https://crookedtimber.org/2014/07/16/democracy-is-bad-for-business/	2	3113	
33331	2014-07-14	Fun summer reading	https://crookedtimber.org/2014/07/14/fun-summer-reading-2/	2	3145	
32090	2014-06-19	Cross-national intelligence and national democracy	https://crookedtimber.org/2014/06/19/cross-national-intelligence-and-national-democracy/	2	9250	by/2014--ct-cross-national-intelligence-and-national-democracy.md
33033	2014-05-28	George Packer and his problems	https://crookedtimber.org/2014/05/28/george-packer-and-his-problems/	2	14819	by/2014--ct-george-packer-and-his-problems.md
33003	2014-05-27	Political Economy is Political	https://crookedtimber.org/2014/05/27/political-economy-is-political/	2	4554	by/2014--ct-political-economy-is-political.md
32963	2014-05-21	I Don’t Know Whether This Point Needs to be Belabored …	https://crookedtimber.org/2014/05/21/i-dont-know-whether-this-point-needs-to-be-belabored/	2	4513	by/2014--ct-i-dont-know-whether-this-point-needs-to-be-belabored.md
32888	2014-05-07	Gene Wolfe is 83	https://crookedtimber.org/2014/05/07/gene-wolfe-is-82/	2	2710	
32869	2014-05-06	Does Inequality Help Artists? Not So Much	https://crookedtimber.org/2014/05/06/does-inequality-help-artists-not-so-much/	2	11650	by/2014--ct-does-inequality-help-artists-not-so-much.md
32803	2014-04-30	Inequality and the arts	https://crookedtimber.org/2014/04/30/inequality-and-the-arts/	2	4477	by/2014--ct-inequality-and-the-arts.md
32792	2014-04-30	Elizabeth Bear on knowledge in pre-modern society	https://crookedtimber.org/2014/04/30/elizabeth-bear-on-knowledge-in-pre-modern-society/	2	5425	by/2014--ct-elizabeth-bear-on-knowledge-in-pre-modern-society.md
32778	2014-04-29	A Parade of Improbabilities	https://crookedtimber.org/2014/04/29/a-parade-of-improbabilities/	2	4468	by/2014--ct-a-parade-of-improbabilities.md
32738	2014-04-22	Happy Krauthammer Day	https://crookedtimber.org/2014/04/22/happy-krauthammer-day-3/	2	680	
32731	2014-04-21	Max Weber’s Birthday	https://crookedtimber.org/2014/04/21/max-webers-birthday/	2	3375	
32658	2014-04-18	Submit to Elsevier with gusto and abandon! A Modest Proposal	https://crookedtimber.org/2014/04/18/submit-to-elsevier-with-gusto-and-abandon-a-modest-proposal/	2	3331	
32630	2014-04-15	“The Luck in the Head”	https://crookedtimber.org/2014/04/15/the-luck-in-the-head/	2	2619	
32510	2014-04-08	PhRMA and the political economy of sponsored content	https://crookedtimber.org/2014/04/08/phrma-and-the-political-economy-of-sponsored-content/	2	4014	by/2014--ct-phrma-and-the-political-economy-of-sponsored-content.md
32484	2014-04-05	Piketty on Capital: A Footnote	https://crookedtimber.org/2014/04/05/piketty-on-capital-a-footnote/	2	3494	by/2014--ct-piketty-on-capital-a-footnote.md
32390	2014-03-27	Journalism and Astroturfing	https://crookedtimber.org/2014/03/27/journalism-and-astroturfing/	2	7166	by/2014--ct-journalism-and-astroturfing.md
32381	2014-03-27	Anyone Remember Tech Central Station?	https://crookedtimber.org/2014/03/27/anyone-remember-tech-central-station/	2	3032	
32360	2014-03-25	All the things I knew I didn’t know …	https://crookedtimber.org/2014/03/25/all-the-things-i-knew-i-didnt-know/	2	3837	by/2014--ct-all-the-things-i-knew-i-didnt-know.md
32295	2014-03-10	Wonders of the Invisible World	https://crookedtimber.org/2014/03/10/wonders-of-the-invisible-world/	2	7094	by/2014--ct-wonders-of-the-invisible-world.md
32239	2014-03-05	Principled bigotry is still, you know, bigotry	https://crookedtimber.org/2014/03/05/principled-bigotry-is-still-you-know-bigotry/	2	5796	by/2014--ct-principled-bigotry-is-still-you-know-bigotry.md
32171	2014-03-03	If You Want to Be Truly Pessimistic about the Ukraine Crisis’s Geopolitical Consequences …	https://crookedtimber.org/2014/03/03/if-you-want-to-be-truly-pessimistic-about-the-ukraine-crisiss-geopolitical-consequences/	2	1729	
32164	2014-03-01	Short Announcements	https://crookedtimber.org/2014/03/01/short-announcements/	2	784	
32118	2014-02-24	More on US hypocrisy	https://crookedtimber.org/2014/02/24/more-on-us-hypocrisy/	2	15834	by/2014--ct-more-on-us-hypocrisy.md
31976	2014-02-04	Anti-Boycott Bill Discussion Post	https://crookedtimber.org/2014/02/04/anti-boycott-bill-discussion-post/	123	346	
31967	2014-02-04	An Open Letter on the Anti-Boycott Bills (Updated)	https://crookedtimber.org/2014/02/04/an-open-letter-on-the-anti-boycott-bills/	123	4934	by/2014--ct-an-open-letter-on-the-anti-boycott-bills-updated.md
31832	2014-01-19	The Liberal Surveillance State	https://crookedtimber.org/2014/01/19/the-liberal-surveillance-state/	2	12154	by/2014--ct-the-liberal-surveillance-state.md
31761	2014-01-07	Dwarf Fortress: A Marxist Analysis	https://crookedtimber.org/2014/01/07/dwarf-fortress-a-marxist-analysis/	2	1059	
31598	2013-12-13	Why TPP Counts	https://crookedtimber.org/2013/12/13/why-tpp-counts/	2	5077	by/2013--ct-why-tpp-counts.md
31595	2013-12-11	Dead to Rights	https://crookedtimber.org/2013/12/11/dead-to-rights/	2	3605	by/2013--ct-dead-to-rights.md
31482	2013-11-28	Tiger, Tea, Political Economy	https://crookedtimber.org/2013/11/28/tiger-tea-political-economy/	2	2388	
31406	2013-11-20	William Weaver has died	https://crookedtimber.org/2013/11/20/william-weaver-has-died/	2	2354	
31287	2013-11-07	Two by Scott	https://crookedtimber.org/2013/11/07/two-by-scott/	2	3474	
31248	2013-11-02	Is the Paradox of Thrift Actually a Paradox?	https://crookedtimber.org/2013/11/02/is-the-paradox-of-thrift-actually-a-paradox/	2	1556	
31207	2013-10-30	Compliments Shall Pass	https://crookedtimber.org/2013/10/30/compliments-shall-pass/	2	331	
31151	2013-10-29	Academics for hire	https://crookedtimber.org/2013/10/29/academics-for-hire/	2	3505	by/2013--ct-academics-for-hire.md
31134	2013-10-23	The Politics of Hypocrisy	https://crookedtimber.org/2013/10/23/the-politics-of-hypocrisy/	2	4533	by/2013--ct-the-politics-of-hypocrisy.md
31130	2013-10-22	Hypocrisy (Is The Greatest Luxury)	https://crookedtimber.org/2013/10/22/hypocrisy-is-the-greatest-luxury/	2	15327	by/2013--ct-hypocrisy-is-the-greatest-luxury.md
31078	2013-10-18	Catechism of Cliches – Repeat Offender Edition	https://crookedtimber.org/2013/10/18/catechism-of-cliches-repeat-offender-edition/	2	1255	
31065	2013-10-16	Snark versus Trains	https://crookedtimber.org/2013/10/16/31065/	2	1825	
31058	2013-10-15	Neo-Liberalism as Feudalism	https://crookedtimber.org/2013/10/15/neo-liberalism-as-feudalism/	2	4604	by/2013--ct-neo-liberalism-as-feudalism.md
30991	2013-10-08	Questions that are just a little too long to fit into 140 characters	https://crookedtimber.org/2013/10/08/questions-that-are-just-a-little-too-long-to-fit-into-140-characters/	2	366	
30836	2013-09-19	The King’s Speech	https://crookedtimber.org/2013/09/19/the-kings-speech/	2	2425	
30771	2013-09-13	Customers who liked “Tech Intellectuals” may also like …	https://crookedtimber.org/2013/09/13/customers-who-liked-tech-intellectuals-may-also-like/	2	1055	by/2013--ct-customers-who-liked-tech-intellectuals-may-also-like.md
30738	2013-09-12	Clean Those Coffee-Mugs with Zest and Aplomb!	https://crookedtimber.org/2013/09/12/clean-those-coffee-mugs-with-zest-and-aplomb/	2	1594	
30700	2013-09-10	Internet Intellectuals	https://crookedtimber.org/2013/09/10/internet-intellectuals/	2	1309	by/2013--ct-internet-intellectuals.md
30706	2013-09-09	SWIFT, the NSA and Glenn Greenwald	https://crookedtimber.org/2013/09/09/swift-the-nsa-and-glenn-greenwald/	2	2444	by/2013--ct-swift-the-nsa-and-glenn-greenwald.md
30616	2013-09-03	Frederik Pohl Has Died	https://crookedtimber.org/2013/09/03/frederik-pohl-has-died/	2	828	
30614	2013-09-03	Ronald Coase has died	https://crookedtimber.org/2013/09/03/ronald-coase-has-died/	2	1136	
30370	2013-08-16	Vietnam and Historical Forgetting	https://crookedtimber.org/2013/08/16/vietnam-and-historical-forgetting/	2	3291	
30278	2013-08-04	The Politics of Payday Loans	https://crookedtimber.org/2013/08/04/the-politics-of-payday-loans/	2	729	
30223	2013-07-30	Lessig on MIT, Neutrality and Aaron Swartz	https://crookedtimber.org/2013/07/30/lessig-on-mit-neutrality-and-aaron-swartz/	2	1457	
30218	2013-07-30	Manning and Cheney	https://crookedtimber.org/2013/07/30/manning-and-cheney/	2	3760	by/2013--ct-manning-and-cheney.md
30088	2013-07-18	Why You Should Never Trust a Data Scientist	https://crookedtimber.org/2013/07/18/why-you-should-never-trust-a-data-scientist/	2	2080	by/2013--ct-why-you-should-never-trust-a-data-scientist.md
30084	2013-07-17	The Sociology of Jack Vance III: Robust Action Among the Breakness Wizards	https://crookedtimber.org/2013/07/17/the-sociology-of-jack-vance-iii-robust-action-among-the-breakness-wizards/	2	7513	by/2013--ct-the-sociology-of-jack-vance-iii-robust-action-among-the.md
29925	2013-07-09	Debating Fortress Unionism	https://crookedtimber.org/2013/07/09/debating-fortress-unionism/	2	1296	
29910	2013-07-09	Shorter Kevin Vallier	https://crookedtimber.org/2013/07/09/shorter-kevin-vallier/	2	882	
29870	2013-07-05	Noted Without Comment	https://crookedtimber.org/2013/07/05/noted-without-comment/	2	343	
29819	2013-07-03	Half-Poulantzas, Half-Kindleberger	https://crookedtimber.org/2013/07/03/half-poulantzas-half-kindleberger/	2	1252	
29764	2013-07-02	Panitch and Gindin Seminar at Jacobin	https://crookedtimber.org/2013/07/02/panitch-and-gindin-seminar-at-jacobin/	2	255	
29691	2013-06-26	Another Day, Another Billion	https://crookedtimber.org/2013/06/26/another-day-another-billion/	2	4088	by/2013--ct-another-day-another-billion.md
29396	2013-06-14	IAS Egalitarianisms	https://crookedtimber.org/2013/06/14/ias-egalitarianisms/	2	2174	by/2013--ct-ias-egalitarianisms.md
29378	2013-06-13	The Sociology of Jack Vance II – Positional Goods and the Columns at Tustvold	https://crookedtimber.org/2013/06/13/the-sociology-of-jack-vance-ii-positional-goods-and-the-columns-at-tustvold/	2	3001	
29366	2013-06-09	Iain Banks has died	https://crookedtimber.org/2013/06/09/iain-banks-has-died/	2	39	
29356	2013-06-06	“They then chuckle together in a self-congratulatory academic manner”	https://crookedtimber.org/2013/06/06/they-then-chuckle-together-in-a-self-congratulatory-academic-manner/	2	27	
29282	2013-06-02	Outrage, schmoutrage	https://crookedtimber.org/2013/06/02/outrage-schmoutrage/	2	2762	
29245	2013-05-30	The Sociology of Jack Vance I: The Spirit of Market Capitalism in Master Twango’s Establishment at Lutic	https://crookedtimber.org/2013/05/30/the-sociology-of-jack-vance-i-the-spirit-of-market-capitalism-in-master-twangos-establishment-at-lutic/	2	6021	by/2013--ct-the-sociology-of-jack-vance-i-the-spirit-of-market-capi.md
29254	2013-05-29	Jack Vance Has Died	https://crookedtimber.org/2013/05/29/jack-vance-has-died/	2	2110	
29234	2013-05-28	The Sociology of Jack Vance	https://crookedtimber.org/2013/05/28/the-sociology-of-jack-vance/	2	1814	
29221	2013-05-27	Memorial Day	https://crookedtimber.org/2013/05/27/memorial-day-2/	2	3429	by/2013--ct-memorial-day.md
28961	2013-05-14	Nietszche and the Marginalists	https://crookedtimber.org/2013/05/14/nietszche-and-the-marginalists/	2	5959	by/2013--ct-nietszche-and-the-marginalists.md
28812	2013-05-11	You Had Me at “Swedish-American Economist Ronald Coase”	https://crookedtimber.org/2013/05/11/you-had-me-at-swedish-american-economist-ronald-coase/	2	8159	by/2013--ct-you-had-me-at-swedish-american-economist-ronald-coase.md
